round,client_id,class_name,available,feature_name,server_normalized_mean_abs_shap,client_normalized_mean_abs_shap,client_minus_server,absolute_difference,server_rank,client_rank
10,1,DDOS,1,rst_count,0.0646825083729901,0.12493896760185343,0.06025645922886333,0.06025645922886333,11,10
10,1,DDOS,1,HTTP,0.0007352256548473889,0.0004695189278024122,-0.00026570672704497673,0.00026570672704497673,24,26
10,1,DDOS,1,HTTPS,5.833119783725926e-05,0.0003315158419802485,0.0002731846441429892,0.0002731846441429892,27,27
10,1,DDOS,1,DNS,1.559251804132285e-05,7.285516702070709e-05,5.726264897938424e-05,5.726264897938424e-05,28,28
10,1,DDOS,1,Telnet,0.0,0.0,0.0,0.0,35,35
10,1,DDOS,1,SMTP,0.0,0.0,0.0,0.0,36,36
10,1,DDOS,1,SSH,0.0,0.0,0.0,0.0,37,37
10,1,DDOS,1,IRC,0.0,0.0,0.0,0.0,38,38
10,1,DDOS,1,TCP,0.014461766013470923,0.04271637916950888,0.028254613156037955,0.028254613156037955,18,17
10,1,DDOS,1,UDP,0.11695316370329813,0.17443091787463488,0.057477754171336756,0.057477754171336756,7,8
10,1,DDOS,1,DHCP,5.7626898941324375e-08,8.315598514171979e-08,2.5529086200395413e-08,2.5529086200395413e-08,32,32
10,1,DDOS,1,ARP,1.1670249307054837e-05,4.9487563299135575e-06,-6.721492977141279e-06,6.721492977141279e-06,30,31
10,1,DDOS,1,ICMP,0.020612418027718883,0.07415139815367892,0.05353898012596004,0.05353898012596004,15,13
10,1,DDOS,1,IGMP,0.0,0.0,0.0,0.0,39,39
10,1,DDOS,1,IPv,2.9387652261522893e-06,7.443368565028451e-06,4.504603338876162e-06,4.504603338876162e-06,31,30
10,1,DDOS,1,LLC,1.4191443040182222e-05,8.947415204819986e-06,-5.244027835362236e-06,5.244027835362236e-06,29,29
10,1,DDOS,1,Tot sum,0.45243908180349685,0.44881830387765725,-0.003620777925839591,0.003620777925839591,3,2
10,1,DDOS,1,Min,0.018494355317710546,0.005354847526464355,-0.013139507791246192,0.013139507791246192,16,23
10,1,DDOS,1,Max,0.06483493579866838,0.05445128996924989,-0.010383645829418489,0.010383645829418489,10,14
10,1,DDOS,1,AVG,0.49871427841388,0.18804482963422375,-0.31066944877965624,0.31066944877965624,2,6
10,1,DDOS,1,Std,0.22816812832748715,0.11695321181507276,-0.11121491651241439,0.11121491651241439,5,11
10,1,DDOS,1,Tot size,0.5516008193430727,0.17502358547855668,-0.376577233864516,0.376577233864516,1,7
10,1,DDOS,1,IAT,0.01118574857234853,0.03813563071426499,0.02694988214191646,0.02694988214191646,19,18
10,1,DDOS,1,Number,0.016400346644022068,0.012995954406635314,-0.0034043922373867535,0.0034043922373867535,17,22
10,1,DDOS,1,Variance,0.3266944519845427,0.49996697215641056,0.17327252017186784,0.17327252017186784,4,1
10,2,DDOS,1,Header_Length,0.0322502639636441,0.14590070247418802,0.1136504385105439,0.1136504385105439,13,7
10,2,DDOS,1,Protocol Type,0.009796301238269777,0.03896551373496825,0.029169212496698474,0.029169212496698474,21,16
10,2,DDOS,1,Time_To_Live,0.010591719160104861,0.03944830818351455,0.028856589023409693,0.028856589023409693,20,15
10,2,DDOS,1,Rate,0.006439189637272134,0.021027526556836654,0.01458833691956452,0.01458833691956452,23,20
10,2,DDOS,1,fin_flag_number,0.0004870462961663164,0.0014756709946412093,0.000988624698474893,0.000988624698474893,26,25
10,2,DDOS,1,syn_flag_number,0.18159657028860798,0.2615495976449082,0.07995302735630022,0.07995302735630022,6,4
10,2,DDOS,1,rst_flag_number,0.0005146178641648513,0.0007743094264846197,0.0002596915623197684,0.0002596915623197684,25,26
