round,source,client_id,class_name,rank,feature_name,normalized_mean_abs_shap
10,client_3,3,SPOOFING,8,Time_To_Live,0.039287388136942165
10,client_3,3,SPOOFING,9,syn_flag_number,0.03497412247995745
10,client_3,3,SPOOFING,10,IAT,0.03351937271444465
10,client_4,4,SPOOFING,1,AVG,0.6079780335257626
10,client_4,4,SPOOFING,2,Variance,0.5320471494939197
10,client_4,4,SPOOFING,3,Tot size,0.45416874697351384
10,client_4,4,SPOOFING,4,Tot sum,0.28294005739765893
10,client_4,4,SPOOFING,5,Min,0.17769367142215126
10,client_4,4,SPOOFING,6,syn_flag_number,0.10094209429132393
10,client_4,4,SPOOFING,7,Std,0.08475627833062258
10,client_4,4,SPOOFING,8,Number,0.07234300998393972
10,client_4,4,SPOOFING,9,ack_flag_number,0.04697199791613848
10,client_4,4,SPOOFING,10,Time_To_Live,0.03999714906313522
10,client_5,5,SPOOFING,1,Variance,0.7172853808851719
10,client_5,5,SPOOFING,2,Tot size,0.5133078170889499
10,client_5,5,SPOOFING,3,AVG,0.4260568125965504
10,client_5,5,SPOOFING,4,Tot sum,0.17975086998470974
10,client_5,5,SPOOFING,5,Std,0.05669102602618069
10,client_5,5,SPOOFING,6,Min,0.05171747935413931
10,client_5,5,SPOOFING,7,IAT,0.037598854702829934
10,client_5,5,SPOOFING,8,Max,0.017755972512853654
10,client_5,5,SPOOFING,9,Time_To_Live,0.016140878810216627
10,client_5,5,SPOOFING,10,syn_flag_number,0.01072497773905617
10,server,,WEB,1,IAT,0.7560463171367713
10,server,,WEB,2,Tot sum,0.4506710730840053
10,server,,WEB,3,Variance,0.37221904645987497
10,server,,WEB,4,Tot size,0.20959884350029376
10,server,,WEB,5,Std,0.17592010992401608
10,server,,WEB,6,AVG,0.08394913106512544
10,server,,WEB,7,Time_To_Live,0.052920659261806634
10,server,,WEB,8,Max,0.02890662606418528
10,server,,WEB,9,UDP,0.018899466221010706
10,server,,WEB,10,Number,0.016022685891937633
10,client_1,1,WEB,1,IAT,0.6997546828506123
10,client_1,1,WEB,2,Tot sum,0.555575890375363
10,client_1,1,WEB,3,Std,0.3194702811475016
10,client_1,1,WEB,4,Variance,0.21661509491443043
10,client_1,1,WEB,5,Tot size,0.1645382502322661
10,client_1,1,WEB,6,AVG,0.12994474217116275
10,client_1,1,WEB,7,Time_To_Live,0.06396560473121841
10,client_1,1,WEB,8,Max,0.05146742586075959
10,client_1,1,WEB,9,UDP,0.024150538808248925
10,client_1,1,WEB,10,syn_flag_number,0.021208397127022143
10,client_2,2,WEB,1,IAT,0.7399708231261563
10,client_2,2,WEB,2,Tot sum,0.5001504369849792
10,client_2,2,WEB,3,Variance,0.35216368017718297
10,client_2,2,WEB,4,Std,0.18761285042778472
10,client_2,2,WEB,5,Tot size,0.15970504727160253
10,client_2,2,WEB,6,AVG,0.10511318187486475
10,client_2,2,WEB,7,Time_To_Live,0.0657521464499055
10,client_2,2,WEB,8,Max,0.03018994418485116
10,client_2,2,WEB,9,UDP,0.02038055806952964
10,client_2,2,WEB,10,ack_flag_number,0.01868445727269625
10,client_3,3,WEB,1,IAT,0.521089484138188
10,client_3,3,WEB,2,Tot sum,0.48106595312629824
10,client_3,3,WEB,3,Variance,0.4561473276327093
10,client_3,3,WEB,4,Tot size,0.4325826409549179
10,client_3,3,WEB,5,AVG,0.2555694168476544
10,client_3,3,WEB,6,Min,0.1240109806100959
10,client_3,3,WEB,7,Std,0.11198312439169214
10,client_3,3,WEB,8,Time_To_Live,0.06883884405732858
10,client_3,3,WEB,9,Max,0.04172881531791578
10,client_3,3,WEB,10,Number,0.028350450118824568
10,client_4,4,WEB,1,Variance,0.5630146999936794
10,client_4,4,WEB,2,Tot size,0.5109699707171336
10,client_4,4,WEB,3,IAT,0.4434156288613464
10,client_4,4,WEB,4,Tot sum,0.4071230108139835
10,client_4,4,WEB,5,AVG,0.21829245707622214
10,client_4,4,WEB,6,Std,0.08383333864977528
10,client_4,4,WEB,7,Time_To_Live,0.05021282325768313
10,client_4,4,WEB,8,syn_flag_number,0.026768940378178025
10,client_4,4,WEB,9,Max,0.024966993917178174
10,client_4,4,WEB,10,Min,0.021145244510420925
10,client_5,5,WEB,1,Variance,0.662692333782968
10,client_5,5,WEB,2,Tot size,0.5182010782020261
10,client_5,5,WEB,3,IAT,0.37558972145256747
10,client_5,5,WEB,4,AVG,0.32627016478806226
10,client_5,5,WEB,5,Tot sum,0.1914354720963344
10,client_5,5,WEB,6,Std,0.06912657170004544
10,client_5,5,WEB,7,Time_To_Live,0.04356668782935368
10,client_5,5,WEB,8,Number,0.024829544359152366
10,client_5,5,WEB,9,Max,0.018708248055579614
10,client_5,5,WEB,10,syn_flag_number,0.01684615605955756
